text,label
"Cost of Goods Sold 2021 ₹70,521,123",expense
COST OF MATERIALS 2024 484265,expense
"Other Expenses FY 2024 63,338,596",expense
profit after tax (pat) ₹19965,profit
2021 Selling expenses ₹485957,expense
"Operating Cost FY 2019 65,208,383",expense
"2021 LICENSE FEES ₹47,095,704",revenue
"Interest expense FY 2023 ₹31,267,887",expense
Operating profit 695621,profit
Earnings after tax FY 2018 40680563,profit
"TOPLINE REVENUE 26,793,897",revenue
fy 2024 RENTAL INCOME 51382580,revenue
"2020 Revenue from operations 43,092,832",revenue
OPERATING INCOME FY 2021 24308677 (Note 10),profit
2022 Deferred tax ₹49521 (Note 14),other
"SELLING EXPENSES 2020 11,618,108 (Note 11)",expense
FY 2019 Finance Cost ₹1644748,expense
2018 extraordinary items ₹78987,other
FY 2022 Merchandise sales 59921,revenue
FY 2023 BOTTOM LINE ₹5381086,profit
top line 64707061,revenue
Finance Cost ₹10998284,expense
FY 2021 net income 85229,profit
FY 2018 Share capital ₹995554,other
"fy 2024 Insurance expense ₹24,440,750",expense
"Operating profit 18,163,144",profit
"Net Sales 85,988,445 (Note 22)",revenue
Contingent liability 2019 ₹57111340,other
"FY 2021 Exceptional items ₹25,188,679",other
fy 2023 Profit Before Tax ₹52812,profit
EMPLOYEE BENEFITS 2020 ₹3212752,expense
Earnings after tax ₹83476150,profit
"PROFIT AFTER TAX (PAT) FY 2020 ₹79,270,363",profit
operating revenue ₹64298487,revenue
"Operating Income ₹47,063,536",profit
"Profit for the year ₹41,526,044",profit
"depreciation expense ₹83,165,371",expense
"topline revenue 2019 51,726,160",revenue
"OCI adjustment 2022 94,960,096 (Note 23)",other
"related party note 2021 ₹40,456,351",other
"finance cost 2024 21,777,864 (Note 16)",expense
"FOREIGN EXCHANGE GAIN FY 2023 ₹67,864,172 (Note 2)",other
"reserves and surplus FY 2024 58,891,475",other
GROSS PROFIT 66665,profit
"Schedule 1 FY 2019 62,508,631",other
foreign exchange gain FY 2018 97241,other
"Operating Cost 2024 ₹44,363,350",expense
"2018 Reserves and surplus 38,037,941",other
fy 2024 COST OF MATERIALS 666310,expense
Sales of goods 2018 47498,revenue
"service income ₹146,613",revenue
"Other Expenses 97,494,917",expense
ebitda FY 2020 ₹6245639,profit
2024 INCOME FROM OPERATIONS 6182338,revenue
"fy 2021 Finance Cost 55,322,067",expense
FY 2020 PRIOR PERIOD ITEMS 55366754,other
"2020 Share capital ₹10,470,650",other
Selling expenses 2019 496449,expense
"FY 2023 Earnings from operations ₹26,681,419 (Note 3)",profit
Notes to accounts ₹46459,other
Marketing expense FY 2024 ₹44364245,expense
prior period items 1364100,other
"prior period items FY 2019 85,868,087",other
"notes to accounts 59,983,144",other
SCHEDULE 1 ₹627815,other
Earnings after tax 6612339,profit
"Merchandise sales FY 2023 31,824,346",revenue
cost of goods sold FY 2021 ₹339192 (Note 12),expense
"FY 2018 Product sales ₹10,884,405",revenue
rent expense 2020 ₹652436,expense
fy 2021 PROFIT AFTER TAX (PAT) ₹99120,profit
fy 2019 Consolidated revenue 41992031,revenue
2018 power and fuel 801789,expense
"share capital 2023 ₹96,675,336 (Note 16)",other
"other expenses 2018 ₹32,834,548",expense
"2024 interest expense 28,242,623 (Note 5)",expense
INTEREST EXPENSE FY 2018 ₹314580,expense
"OPERATING REVENUE FY 2019 ₹29,059,455",revenue
"fy 2018 OTHER INCOME ₹84,617,684",other
foreign exchange gain 10012511,other
Operating profit 46998,profit
"2023 PRIOR PERIOD ITEMS 62,821,288",other
"2020 Product sales ₹23,831,587",revenue
accounting policy change 2019 133624,other
"EBITDA 72,382,254",profit
Net Profit ₹4035787,profit
"TOTAL INCOME 2023 ₹18,874,809",revenue
"Profit after tax (PAT) ₹24,792,591",profit
"2022 Operating profit ₹16,840,953",profit
"2023 cost of goods sold 87,037,146",expense
"SELLING EXPENSES FY 2020 ₹52,508,119",expense
"2023 eps basic ₹58,016,437",other
eps basic 2024 ₹11897,other
other expenses 2018 ₹413223,expense
"operating income 53,778,348",profit
"fy 2022 rental income ₹52,651,013",revenue
interest expense ₹644924,expense
Bottom line ₹27741,profit
SELLING EXPENSES FY 2020 100571,expense
product sales FY 2019 ₹8617224,revenue
Net Profit FY 2018 ₹41807,profit
FY 2024 Schedule 1 2171314 (Note 21),other
Income from operations 863209,revenue
"2020 Net Sales ₹36,900,196 (Note 21)",revenue
"fy 2024 pbt 93,282,761 (Note 1)",profit
Sales Revenue 2020 ₹489933,revenue
Other income ₹3361529,other
prior period items 2023 ₹79973,other
"PRIOR PERIOD ITEMS FY 2020 39,764,236",other
Sales of goods ₹889614,revenue
INTEREST EXPENSE 2024 13977,expense
"Marketing expense 2020 44,165,287",expense
"fy 2022 ADMINISTRATIVE EXPENSES ₹71,904,791",expense
fy 2023 Share capital ₹3179028,other
"Profit for the year FY 2022 ₹3,729,313 (Note 24)",profit
"Deferred tax ₹77,727,027",other
"Related party note 76,472,772",other
"Gross Profit 2019 ₹15,440,236",profit
"professional fees 2020 3,364,453",expense
Profit for the year 2024 24925,profit
administrative expenses FY 2019 94809528,expense
RENT EXPENSE 2018 28240760,expense
"Schedule 1 FY 2019 ₹644,718",other
"Exceptional items 2022 ₹50,378,392",other
"cost of materials 2018 60,681,334",expense
"PBT 2024 29,232,644",profit
"SELLING EXPENSES FY 2018 ₹37,118,773",expense
"COST OF GOODS SOLD 75,231,407",expense
2020 R&D expense 9971681,expense
2023 top line 67002,revenue
"Income from operations FY 2024 77,644,146",revenue
"SCHEDULE 1 2018 ₹36,333,956 (Note 2)",other
"SHARE CAPITAL 92,368,515",other
"EXTRAORDINARY ITEMS FY 2023 ₹46,936,056",other
OPERATING COST FY 2019 73095299,expense
R&D expense FY 2022 ₹59797,expense
"profit before tax FY 2019 ₹51,313,520",profit
FY 2018 Other Expenses ₹32087 (Note 13),expense
Service income 2019 633036,revenue
"Related party note 2024 ₹54,927,536",other
"Earnings from operations FY 2022 ₹64,302,205",profit
"fy 2022 OCI adjustment 16,514,887 (Note 23)",other
Administrative expenses FY 2022 292899,expense
PROFESSIONAL FEES 304370,expense
"depreciation expense FY 2023 52,802,683",expense
OPERATING INCOME FY 2023 548595,profit
"Other income 44,905,279",other
"Turnover 2023 ₹62,598,391",revenue
"sales revenue FY 2021 ₹26,563,965",revenue
"EARNINGS FROM OPERATIONS 48,360,598",profit
"OPERATING INCOME ₹67,478,547",profit
"R&D expense ₹22,450,338",expense
"2019 bottom line ₹76,371,420",profit
"fy 2019 OPERATING INCOME ₹44,323,820",profit
Consolidated revenue 2024 ₹244283,revenue
Net Profit FY 2022 30753916,profit
Other income 2022 81877447,other
"Accounting policy change 2023 ₹75,700,456",other
"Sales Revenue FY 2020 ₹37,003,423 (Note 5)",revenue
Other Expenses 86704340,expense
Other income 2022 6624695,other
FY 2020 TOTAL INCOME 44037 (Note 10),revenue
Contingent liability ₹535790,other
Related party note 2022 ₹2507637,other
"Interest expense ₹27,650,745",expense
"Contingent liability 47,150,223",other
"FY 2022 SERVICE INCOME ₹78,498,538",revenue
interest expense 2022 89513946,expense
"2018 Deferred tax ₹73,889,844",other
"FY 2019 Related party note 15,192,455",other
"Foreign exchange gain ₹14,844,966",other
OPERATING INCOME 42954882,profit
EBIT 28393,profit
r&d expense 2023 8578729 (Note 20),expense
Net Sales 2018 ₹7282392,revenue
"EARNINGS FROM OPERATIONS 2020 59,816,661",profit
finance cost FY 2021 ₹6464008,expense
"Consolidated revenue ₹28,179,989",revenue
insurance expense 2024 ₹473945,expense
"ACCOUNTING POLICY CHANGE ₹83,536,723",other
"Related party note 2020 ₹97,479,818",other
"Extraordinary items ₹65,680,291",other
FY 2022 Sales of goods ₹22112987,revenue
"PRIOR PERIOD ITEMS 29,151,773",other
"FINANCE COST FY 2023 22,971,098",expense
"fy 2024 Profit after tax (PAT) 15,843,656",profit
EBITDA FY 2021 ₹31497245,profit
"income from operations ₹48,555,926",revenue
"gross profit FY 2022 ₹29,352,953",profit
"Prior period items FY 2021 ₹13,991,214",other
"net income 2023 83,278,956",profit
"fy 2020 EBITDA ₹57,891,585 (Note 13)",profit
"Cost of materials ₹63,509,898",expense
Prior period items 93861148,other
"OCI adjustment FY 2024 ₹44,040,574",other
"LICENSE FEES ₹35,442,370",revenue
"net profit 2019 ₹4,687,652",profit
"EARNINGS FROM OPERATIONS 2023 38,090,455",profit
COST OF GOODS SOLD 2020 274185,expense
"PROFIT AFTER TAX (PAT) 2020 40,081,322",profit
"Other Expenses ₹33,583,779 (Note 2)",expense
fy 2023 Merchandise sales 6242022,revenue
share capital 2021 ₹157849,other
"fy 2019 profit after tax (pat) 32,975,384",profit
Profit Before Tax 2021 ₹71777181,profit
"share capital ₹93,915,902",other
Extraordinary items 2022 ₹983925,other
marketing expense FY 2023 ₹310965,expense
2022 Net income 748092,profit
"2022 net sales ₹7,581,619",revenue
2022 OTHER INCOME 71581908,other
"SALES OF GOODS 2021 ₹72,630,645",revenue
FY 2023 EXCEPTIONAL ITEMS ₹515801,other
fy 2018 OCI adjustment ₹503271,other
"Reserves and surplus FY 2018 46,032,726",other
SCHEDULE 1 5461373,other
"SERVICE INCOME FY 2018 55,076,398 (Note 9)",revenue
finance cost FY 2019 9375531,expense
"product sales FY 2020 75,152,924",revenue
Exceptional items FY 2020 ₹93615432,other
Earnings from operations FY 2020 ₹47242,profit
"Gross Profit FY 2019 ₹80,127,658",profit
"FINANCE COST 17,116,088 (Note 3)",expense
fy 2022 OPERATING PROFIT ₹4561445,profit
"SERVICE INCOME 2023 ₹20,826,478",revenue
"topline revenue 67,030,546",revenue
FY 2023 insurance expense ₹1388196,expense
2023 Marketing expense ₹220888,expense
fy 2018 OCI adjustment 39370,other
FY 2022 net sales ₹2471406,revenue
NOTES TO ACCOUNTS 2018 96703124,other
"OPERATING REVENUE 2024 ₹88,354,696 (Note 8)",revenue
Cost of Goods Sold FY 2024 575774,expense
Extraordinary items 2023 53309 (Note 19),other
Operating profit FY 2024 ₹7679628,profit
"Cost of Goods Sold FY 2021 ₹1,790,480",expense
total income FY 2023 ₹79644554,revenue
Total Income 2019 57182314,revenue
FY 2021 Gross Profit 10270,profit
Finance Cost 2023 ₹508856,expense
"Profit after tax (PAT) ₹70,242,097",profit
"turnover FY 2018 99,436,816",revenue
"Profit Before Tax FY 2024 ₹56,862,031",profit
"Schedule 1 2020 ₹9,700,604",other
Sales of goods FY 2021 ₹127329 (Note 25),revenue
"Contingent liability FY 2020 45,004,891",other
2024 Bottom line ₹182490,profit
profit after tax (pat) 2021 ₹616422,profit
FY 2022 Power and Fuel 852076,expense
Top line ₹27603804,revenue
Share capital 2024 ₹99388,other
EBITDA 2018 ₹159962,profit
"PRODUCT SALES FY 2021 ₹68,690,894",revenue
Related party note 641017 (Note 17),other
FOREIGN EXCHANGE GAIN FY 2022 1510848,other
Profit for the year ₹9669869 (Note 21),profit
topline revenue FY 2021 13879756,revenue
"Net Sales 2021 52,182,722",revenue
FY 2024 Administrative expenses ₹6265434,expense
NET PROFIT 20900 (Note 3),profit
Extraordinary items FY 2023 31787951,other
fy 2024 segment revenue 7655572,revenue
Top line ₹42730796,revenue
"TOP LINE 49,420,777",revenue
"Exceptional items FY 2023 ₹91,545,171",other
"turnover 66,216,580",revenue
ACCOUNTING POLICY CHANGE ₹64259,other
"PROFIT FOR THE YEAR FY 2021 34,662,467",profit
Operating Income 2018 ₹766542,profit
Total Income 18450,revenue
fy 2023 Finance Cost ₹2426239,expense
fy 2021 Rental income ₹294816,revenue
"Share capital 2024 71,638,402",other
"FY 2022 Gross Profit 59,647,939 (Note 15)",profit
"Selling expenses FY 2020 76,284,095",expense
"EPS basic 84,715,098",other
fy 2019 CONTINGENT LIABILITY 22682362,other
EXCEPTIONAL ITEMS 2018 3725994,other
selling expenses FY 2019 ₹19552,expense
Related party note 2018 996118,other
"Other income FY 2023 99,035,742",other
"DEFERRED TAX 81,014,194",other
Operating Income 69429182,profit
OPERATING COST FY 2019 3381714,expense
COST OF MATERIALS FY 2018 16227011 (Note 25),expense
Share capital FY 2023 728845,other
"schedule 1 2020 93,536,614",other
"2023 CONTINGENT LIABILITY 14,601,530",other
Operating Income FY 2019 ₹9628019,profit
"PROFIT FOR THE YEAR 2018 75,524,249",profit
Net Sales 2019 763653 (Note 9),revenue
"FY 2018 Selling expenses ₹12,947,516",expense
"2021 Topline revenue 23,477,561",revenue
"fy 2018 BOTTOM LINE ₹55,554,245",profit
"Subscription Revenue 2022 62,465,804",revenue
"FY 2019 schedule 1 25,472,394",other
"Segment revenue 2022 ₹90,545,428",revenue
Reserves and surplus 2021 67710197 (Note 25),other
"2023 Selling expenses ₹43,933,117",expense
schedule 1 2020 ₹61681244,other
Insurance expense ₹3479789,expense
"deferred tax 36,000,912",other
"Cost of Goods Sold 2020 96,570,866",expense
foreign exchange gain ₹57473757,other
PRIOR PERIOD ITEMS ₹8512792,other
Net Sales 2019 479205,revenue
"FY 2019 Foreign exchange gain ₹57,082,244",other
"Other Expenses 2018 ₹24,974,955 (Note 7)",expense
2019 EBIT ₹5502386,profit
Finance Cost 2019 ₹46188108,expense
"Operating profit ₹75,116,320",profit
"administrative expenses ₹54,305,917",expense
2022 other income 6166514,other
SEGMENT REVENUE 2018 2731828,revenue
"LICENSE FEES 2023 30,418,869",revenue
FY 2021 other income 38610443,other
2019 GROSS PROFIT 83921592,profit
fy 2018 INCOME FROM OPERATIONS 2840432,revenue
2020 OTHER EXPENSES 840651,expense
"Extraordinary items FY 2018 68,674,085",other
"R&D expense 40,433,896",expense
other income 2018 4903014,other
NET PROFIT FY 2024 23360,profit
top line 2022 3427461,revenue
FY 2018 Total Income 89193333,revenue
"FY 2024 Reserves and surplus 4,528,770",other
"Schedule 1 2024 ₹43,609,277",other
"2022 Rental income ₹8,630,762",revenue
EBIT FY 2019 ₹7320566,profit
"OTHER EXPENSES FY 2018 ₹57,214,749",expense
"profit before tax FY 2018 86,293,003",profit
"ebitda 77,741,564",profit
"EBITDA FY 2023 ₹18,166,129 (Note 17)",profit
Service income ₹620306,revenue
2022 eps basic ₹85555285,other
Bottom line 2022 ₹33448,profit
GROSS PROFIT ₹407244,profit
"FY 2022 CONSOLIDATED REVENUE 7,743,044",revenue
"MERCHANDISE SALES 2019 ₹85,779,393",revenue
FY 2024 gross profit ₹395771,profit
"Cost of materials 2022 74,092,614",expense
fy 2021 SERVICE INCOME ₹92048427,revenue
"EBIT FY 2021 ₹4,297,464",profit
2018 Income from operations 748758,revenue
2022 sales revenue ₹66858 (Note 4),revenue
"Notes to accounts FY 2018 ₹1,218,917",other
Earnings after tax FY 2024 ₹92468,profit
COST OF MATERIALS 47283,expense
"prior period items ₹6,214,337",other
fy 2018 NET PROFIT 70308,profit
FY 2024 Reserves and surplus ₹13506,other
"Rental income 2023 27,012,876",revenue
"Operating revenue 2023 38,249,537",revenue
"Selling expenses 2020 ₹62,362,114",expense
Earnings after tax 2018 ₹486777,profit
"FY 2020 Profit Before Tax 14,362,148",profit
"EBITDA FY 2022 49,383,062",profit
fy 2021 turnover 507081,revenue
"Related party note ₹26,432,643",other
"share capital 8,150,125",other
contingent liability 2021 181014,other
Related party note 2020 ₹357227,other
"Earnings from operations 2023 ₹77,133,309",profit
2022 Profit Before Tax 587230,profit
"2020 REVENUE FROM OPERATIONS 91,312,622",revenue
"Subscription Revenue ₹74,039,546",revenue
"Related party note ₹50,038,419",other
gross revenue FY 2020 ₹24526,revenue
foreign exchange gain 2023 508384,other
Operating profit ₹350680,profit
Other income ₹8142179,other
"SCHEDULE 1 FY 2020 ₹70,931,042",other
Rental income FY 2024 ₹48469,revenue
SALES REVENUE FY 2024 ₹56095,revenue
Total Income FY 2021 ₹79226,revenue
"EARNINGS FROM OPERATIONS 45,918,421",profit
"GROSS PROFIT FY 2019 ₹42,336,773",profit
"fy 2019 interest expense ₹33,874,764",expense
EARNINGS AFTER TAX 2023 ₹41712644 (Note 24),profit
2021 MARKETING EXPENSE ₹93321027,expense
"Rent expense 30,468,726",expense
Bottom line 9997712,profit
Deferred tax 2020 3857829,other
"PROFIT BEFORE TAX FY 2022 53,987,534",profit
fy 2019 Finance Cost 900130,expense
"Extraordinary items FY 2018 ₹11,238,393",other
"R&D expense 2019 2,087,883",expense
"Merchandise sales 2024 ₹98,978,976 (Note 13)",revenue
"EBIT FY 2022 51,078,711",profit
earnings after tax ₹650852,profit
Turnover FY 2019 ₹70724380,revenue
"selling expenses FY 2022 13,357,600",expense
"MERCHANDISE SALES FY 2024 57,773,010",revenue
Accounting policy change FY 2019 ₹156808,other
"fy 2021 Gross Profit 41,638,217",profit
Exceptional items 2021 79067817,other
Professional fees ₹500984,expense
Power and Fuel ₹9519865,expense
"OPERATING COST 2020 45,837,342",expense
PROFIT AFTER TAX (PAT) 2023 ₹39874,profit
INCOME FROM OPERATIONS FY 2020 3411179,revenue
"FY 2020 accounting policy change ₹93,229,176",other
